customer_id,name,age,email,phone,address,preferences,dietary_restrictions,loyalty_status,visit_frequency,average_spend,preferred_dining_times,preferred_cuisines,special_occasions
24c589d0-dfc9-4881-a5a7-908fbc7ac161,Katherine Miller,31,josephward@example.net,001-692-903-4248x10574,"73206 Mark Stravenue Suite 500
Toddhaven, NE 34696","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['near kitchen', 'booth']}",[],bronze,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2025, 1, 4, 13, 35, 43, 23518), 'average_visit_duration': 160, 'preferred_visit_days': ['Tuesday', 'Thursday', 'Sunday', 'Wednesday'], 'visit_pattern': 'seasonal'}","{'per_visit': 101.15, 'per_month': 763.85, 'per_year': 5978.48}","['lunch', 'late_night', 'dinner']",['Contemporary American'],[]
20fde662-f039-4eee-ac9c-2d6154cd6678,Michael Campbell,42,ijackson@example.org,(370)733-7586,"1742 Megan Port Suite 468
Michellebury, DC 50039","{'seating_preference': 'outdoor', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '4-top', 'special_requests': []}",[],bronze,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2024, 12, 9, 20, 35, 48, 495083), 'average_visit_duration': 95, 'preferred_visit_days': ['Sunday'], 'visit_pattern': 'occasional'}","{'per_visit': 56.84, 'per_month': 545.45, 'per_year': 8098.26}","['dinner', 'lunch', 'late_night', 'breakfast']",['Contemporary American'],"[{'type': 'celebration', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 17}, {'type': 'family_gathering', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 8}, {'type': 'birthday', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 18}]"
dabba094-a4ca-49ee-bd88-b4eabc7ffbfa,Nichole Hamilton,41,dannyritter@example.com,443.442.0293,"2926 Michelle Square Apt. 172
Holtview, NC 83292","{'seating_preference': 'bar', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'near kitchen']}",[],bronze,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2025, 3, 27, 19, 38, 14, 695411), 'average_visit_duration': 174, 'preferred_visit_days': ['Monday', 'Tuesday', 'Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 105.34, 'per_month': 851.08, 'per_year': 4323.05}",['dinner'],"['Contemporary American', 'Mediterranean']",[]
2b2e60f7-d79f-476a-90a9-0c1414755c9e,Alan Weber,52,debbie18@example.net,+1-935-583-2661,"270 Gill Shoal Suite 231
Port Joshuahaven, MD 66918","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['away from kitchen']}",[],platinum,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2024, 12, 23, 22, 14, 20, 179031), 'average_visit_duration': 99, 'preferred_visit_days': ['Friday', 'Saturday', 'Wednesday', 'Monday', 'Thursday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 189.91, 'per_month': 766.19, 'per_year': 9158.55}","['dinner', 'late_night']","['Mediterranean', 'Contemporary American']","[{'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 20}]"
66a44f56-7b6b-4b97-8da1-133e26b8d065,Michael Allen,45,colleen82@example.com,+1-653-831-1778,"23460 Vanessa Oval
North Jessicamouth, WV 85466","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': []}",['gluten-free'],silver,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 1, 3, 21, 11, 54, 243176), 'average_visit_duration': 161, 'preferred_visit_days': ['Thursday', 'Friday', 'Tuesday'], 'visit_pattern': 'seasonal'}","{'per_visit': 125.47, 'per_month': 620.7, 'per_year': 7598.4}","['lunch', 'late_night']",['Contemporary American'],[]
a814b01a-c26c-45c8-8389-daa2cfe78ab9,Margaret Webster,26,haroldwilliamson@example.net,+1-511-644-8117x3775,"614 Taylor Knolls
New Josephside, VI 08433","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['booth']}","['gluten-free', 'nut-free']",silver,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2025, 5, 11, 12, 35, 42, 830528), 'average_visit_duration': 120, 'preferred_visit_days': ['Wednesday', 'Thursday', 'Saturday', 'Monday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 102.28, 'per_month': 611.57, 'per_year': 8862.07}","['dinner', 'lunch']",['Contemporary American'],"[{'type': 'anniversary', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 17}]"
2e4d8964-460f-410d-819f-f37f8c25cc1d,Melissa Grant,30,carlsonelizabeth@example.com,915.848.3676x87262,"USNS Garcia
FPO AA 99864","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '2-top', 'special_requests': ['window seat']}","['gluten-free', 'dairy-free', 'shellfish-free']",bronze,"{'visits_per_month': 1, 'last_visit': datetime.datetime(2025, 2, 27, 17, 3, 10, 211774), 'average_visit_duration': 78, 'preferred_visit_days': ['Saturday', 'Monday', 'Wednesday', 'Sunday', 'Friday', 'Thursday'], 'visit_pattern': 'seasonal'}","{'per_visit': 97.17, 'per_month': 680.59, 'per_year': 3429.91}","['dinner', 'lunch']","['Mediterranean', 'Contemporary American']","[{'type': 'celebration', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 11}, {'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'main_dining', 'average_group_size': 14}, {'type': 'family_gathering', 'frequency': 'monthly', 'preferred_seating': 'main_dining', 'average_group_size': 3}]"
78eff973-e957-4e18-8841-c37351e930da,Steven Estrada,52,vcarroll@example.com,001-898-859-7079x58481,"118 Cynthia Park Apt. 995
Lake Crystal, MI 19203","{'seating_preference': 'outdoor', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': []}","['dairy-free', 'kosher', 'shellfish-free']",platinum,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 9, 16, 5, 1, 23, 426428), 'average_visit_duration': 142, 'preferred_visit_days': ['Tuesday', 'Saturday', 'Monday', 'Friday', 'Wednesday', 'Thursday', 'Sunday'], 'visit_pattern': 'occasional'}","{'per_visit': 96.97, 'per_month': 553.79, 'per_year': 5143.12}","['lunch', 'breakfast']",['Mediterranean'],[]
c61eded8-1062-4539-b898-bd0864a82c85,Erica Holder,24,edward57@example.org,001-953-717-7560,"72826 James Causeway
Johnstonside, NJ 08169","{'seating_preference': 'indoor', 'noise_level': 'lively', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '4-top', 'special_requests': ['window seat', 'near kitchen']}","['nut-free', 'vegetarian', 'kosher']",gold,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 7, 7, 20, 0, 11, 696987), 'average_visit_duration': 111, 'preferred_visit_days': ['Saturday', 'Sunday', 'Tuesday', 'Thursday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 67.63, 'per_month': 233.82, 'per_year': 6886.17}","['breakfast', 'late_night', 'dinner']","['Contemporary American', 'Mediterranean']",[]
ca9c354d-7ced-41d4-aa74-24ad97fa6fd4,Julie Allen,49,wmcdowell@example.org,840.366.4957x5377,"5688 Kenneth Circle Apt. 144
Murphyland, HI 41416","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'window seat']}",[],silver,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2025, 1, 1, 17, 8, 59, 36209), 'average_visit_duration': 174, 'preferred_visit_days': ['Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 38.78, 'per_month': 275.75, 'per_year': 6905.94}",['dinner'],['Contemporary American'],[]
6aee24b8-1630-4347-9b7a-f992f5a05d28,Michael Silva,31,masonnicole@example.org,6355239894,"0069 Bautista Ridge Suite 626
South Michael, IA 59073","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '8-top', 'special_requests': ['booth']}",['nut-free'],gold,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 12, 3, 6, 28, 27, 762666), 'average_visit_duration': 63, 'preferred_visit_days': ['Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 180.73, 'per_month': 610.01, 'per_year': 8202.1}",['late_night'],"['Mediterranean', 'Contemporary American']","[{'type': 'anniversary', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 4}]"
ffefb79e-c47c-49c0-9431-cd7f77781ced,Oscar Lopez,61,swhite@example.org,249.709.6941,"55698 Burton Park
East Adam, IN 17805","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': ['away from kitchen', 'booth']}",[],bronze,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2024, 7, 28, 1, 55, 15, 710433), 'average_visit_duration': 163, 'preferred_visit_days': ['Wednesday', 'Sunday', 'Friday', 'Saturday', 'Thursday', 'Tuesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 196.89, 'per_month': 516.2, 'per_year': 3464.33}",['breakfast'],['Contemporary American'],[]
2bc7c41a-dc96-4779-bcaf-16922a854fc7,Mr. George Hancock,25,samantha49@example.net,001-968-854-1760,"3741 Nathaniel Harbors Suite 110
South Veronicaburgh, PR 99858","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'live', 'table_size': '6-top', 'special_requests': []}",['vegan'],gold,"{'visits_per_month': 5, 'last_visit': datetime.datetime(2024, 8, 9, 19, 43, 35, 525720), 'average_visit_duration': 166, 'preferred_visit_days': ['Tuesday', 'Thursday', 'Wednesday'], 'visit_pattern': 'seasonal'}","{'per_visit': 113.42, 'per_month': 952.46, 'per_year': 1872.32}","['late_night', 'breakfast', 'dinner']",['Mediterranean'],"[{'type': 'anniversary', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 14}]"
99a6a302-0c6e-47b5-827e-0ca18ebf094d,David Hill,29,tonyking@example.org,001-913-301-3336,"096 Robert Club
Derrickmouth, GA 52314","{'seating_preference': 'bar', 'noise_level': 'lively', 'lighting': 'bright', 'music_preference': 'live', 'table_size': '2-top', 'special_requests': []}","['dairy-free', 'kosher', 'shellfish-free']",gold,"{'visits_per_month': 4, 'last_visit': datetime.datetime(2025, 6, 7, 12, 55, 34, 84533), 'average_visit_duration': 145, 'preferred_visit_days': ['Thursday', 'Monday'], 'visit_pattern': 'occasional'}","{'per_visit': 78.45, 'per_month': 177.03, 'per_year': 9368.09}","['late_night', 'lunch']","['Mediterranean', 'Contemporary American']","[{'type': 'anniversary', 'frequency': 'quarterly', 'preferred_seating': 'outdoor', 'average_group_size': 7}, {'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 2}]"
09f7886f-9411-47bc-b6b0-4640b2666fe8,Kimberly Yates,45,katrinahunter@example.com,798.456.0512x513,"416 Beth Neck Apt. 995
Port Joseph, CA 79360","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': []}","['vegetarian', 'dairy-free', 'kosher']",bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2025, 5, 28, 16, 57, 38, 142423), 'average_visit_duration': 80, 'preferred_visit_days': ['Wednesday'], 'visit_pattern': 'regular'}","{'per_visit': 151.08, 'per_month': 949.91, 'per_year': 6500.14}",['lunch'],"['Contemporary American', 'Mediterranean']","[{'type': 'celebration', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 12}, {'type': 'business_meeting', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 17}]"
ff4c96c0-9c05-41d5-a797-10d462353f9c,Eric David,43,davisbrandon@example.org,(942)263-2505,"1396 James Junctions
North Alanmouth, KY 75512","{'seating_preference': 'indoor', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['window seat']}","['nut-free', 'shellfish-free']",gold,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 1, 19, 7, 13, 28, 204177), 'average_visit_duration': 124, 'preferred_visit_days': ['Monday', 'Saturday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 44.2, 'per_month': 298.81, 'per_year': 4360.2}","['dinner', 'late_night', 'lunch']",['Mediterranean'],"[{'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 15}, {'type': 'family_gathering', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 3}, {'type': 'date_night', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 13}]"
f56eca3e-3408-4cb7-87d2-580a46101d89,Brian Morse,57,madisonmyers@example.net,(701)521-0493,"52472 Bruce Grove Apt. 440
New Jameshaven, NE 58447","{'seating_preference': 'outdoor', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '2-top', 'special_requests': []}",[],silver,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2024, 10, 20, 13, 21, 40, 134944), 'average_visit_duration': 45, 'preferred_visit_days': ['Saturday', 'Wednesday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 192.85, 'per_month': 208.34, 'per_year': 1031.47}","['lunch', 'breakfast']",['Contemporary American'],[]
1c122bba-4b4b-4537-94f6-5b064eccf8de,Jessica Davis,54,starkstephanie@example.com,001-797-410-1304x039,"970 Sarah Parkways
Williamsmouth, WI 97137","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '2-top', 'special_requests': []}",[],gold,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 5, 3, 15, 14, 41, 947399), 'average_visit_duration': 146, 'preferred_visit_days': ['Sunday'], 'visit_pattern': 'regular'}","{'per_visit': 188.39, 'per_month': 564.35, 'per_year': 5508.01}","['breakfast', 'dinner', 'lunch']","['Mediterranean', 'Contemporary American']","[{'type': 'celebration', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 18}, {'type': 'family_gathering', 'frequency': 'annually', 'preferred_seating': 'private_room', 'average_group_size': 8}, {'type': 'family_gathering', 'frequency': 'special', 'preferred_seating': 'outdoor', 'average_group_size': 6}]"
611b036f-bf26-46ad-af50-0c94a9ab34b8,Wesley Cherry,18,calhounlindsey@example.net,(568)321-9341x0821,"24700 Timothy Skyway Suite 306
Port Coryton, WY 03311","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'bright', 'music_preference': 'background', 'table_size': '2-top', 'special_requests': ['booth']}","['halal', 'gluten-free', 'kosher']",bronze,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2024, 8, 7, 16, 35, 14, 943470), 'average_visit_duration': 112, 'preferred_visit_days': ['Friday', 'Monday', 'Wednesday', 'Thursday', 'Sunday', 'Tuesday'], 'visit_pattern': 'regular'}","{'per_visit': 45.65, 'per_month': 786.0, 'per_year': 4829.5}","['lunch', 'late_night', 'dinner', 'breakfast']",['Mediterranean'],[]
5d8a4c69-15db-4c88-bc5c-0ae629224751,Richard Bradford,18,morganjoy@example.com,001-513-217-9923,"481 Shepard Radial
East Amanda, WY 17974","{'seating_preference': 'private_room', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['quiet corner']}",[],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2025, 5, 19, 0, 58, 45, 125545), 'average_visit_duration': 59, 'preferred_visit_days': ['Monday', 'Wednesday', 'Thursday', 'Sunday', 'Friday', 'Saturday', 'Tuesday'], 'visit_pattern': 'occasional'}","{'per_visit': 64.39, 'per_month': 902.91, 'per_year': 6162.08}","['late_night', 'breakfast', 'lunch', 'dinner']","['Contemporary American', 'Mediterranean']",[]
b4dea180-0057-4c2a-bd57-3f2e02bcb0e7,Danielle Obrien,24,mcculloughtracy@example.net,882.489.1668,"15797 Daniel Rest
Michellechester, VA 83541","{'seating_preference': 'private_room', 'noise_level': 'moderate', 'lighting': 'dim', 'music_preference': 'background', 'table_size': '8-top', 'special_requests': ['away from kitchen', 'booth']}",['kosher'],bronze,"{'visits_per_month': 8, 'last_visit': datetime.datetime(2024, 12, 7, 21, 36, 11, 532761), 'average_visit_duration': 104, 'preferred_visit_days': ['Tuesday', 'Saturday', 'Friday', 'Sunday', 'Wednesday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 160.21, 'per_month': 940.15, 'per_year': 4759.59}",['lunch'],['Contemporary American'],"[{'type': 'anniversary', 'frequency': 'annually', 'preferred_seating': 'main_dining', 'average_group_size': 5}, {'type': 'birthday', 'frequency': 'annually', 'preferred_seating': 'outdoor', 'average_group_size': 17}, {'type': 'family_gathering', 'frequency': 'annually', 'preferred_seating': 'outdoor', 'average_group_size': 19}]"
99955bfd-550f-4c50-8b67-031cac8c8d9d,Jeffrey Bryan,53,qbaker@example.org,803.398.7789,"USNS Smith
FPO AA 82251","{'seating_preference': 'bar', 'noise_level': 'quiet', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '2-top', 'special_requests': ['window seat']}","['kosher', 'vegan', 'nut-free']",platinum,"{'visits_per_month': 3, 'last_visit': datetime.datetime(2025, 3, 5, 9, 3, 19, 306018), 'average_visit_duration': 102, 'preferred_visit_days': ['Monday', 'Thursday', 'Friday', 'Saturday'], 'visit_pattern': 'occasional'}","{'per_visit': 188.04, 'per_month': 198.53, 'per_year': 8948.76}","['late_night', 'breakfast', 'lunch', 'dinner']",['Mediterranean'],"[{'type': 'date_night', 'frequency': 'quarterly', 'preferred_seating': 'private_room', 'average_group_size': 2}]"
6e2a1f24-4ce0-4628-b2df-330dc20b92db,Rachel Williams,46,sarahduncan@example.com,001-270-692-2623x29768,"72549 Joseph Cliff
Lake Jameshaven, ID 89417","{'seating_preference': 'private_room', 'noise_level': 'lively', 'lighting': 'moderate', 'music_preference': 'none', 'table_size': '4-top', 'special_requests': ['near kitchen', 'quiet corner']}",[],bronze,"{'visits_per_month': 6, 'last_visit': datetime.datetime(2024, 7, 15, 19, 48, 2, 827901), 'average_visit_duration': 109, 'preferred_visit_days': ['Thursday', 'Wednesday', 'Tuesday', 'Monday'], 'visit_pattern': 'seasonal'}","{'per_visit': 49.39, 'per_month': 153.48, 'per_year': 6753.05}","['late_night', 'lunch', 'dinner']","['Contemporary American', 'Mediterranean']",[]
9e94d6ff-0a26-4bbc-b28e-baa77a496fbc,Caitlin Santana,50,veronicagray@example.net,280.263.7155x152,"74518 Brian Throughway Apt. 007
North Kimberly, WI 21188","{'seating_preference': 'indoor', 'noise_level': 'moderate', 'lighting': 'moderate', 'music_preference': 'background', 'table_size': '6-top', 'special_requests': []}",[],platinum,"{'visits_per_month': 2, 'last_visit': datetime.datetime(2025, 5, 17, 17, 9, 14, 40860), 'average_visit_duration': 141, 'preferred_visit_days': ['Tuesday', 'Thursday', 'Saturday', 'Monday', 'Sunday', 'Wednesday', 'Friday'], 'visit_pattern': 'special_occasions'}","{'per_visit': 135.65, 'per_month': 630.89, 'per_year': 1474.24}","['dinner', 'late_night', 'breakfast']",['Mediterranean'],"[{'type': 'birthday', 'frequency': 'special', 'preferred_seating': 'private_room', 'average_group_size': 5}, {'type': 'family_gathering', 'frequency': 'monthly', 'preferred_seating': 'outdoor', 'average_group_size': 16}, {'type': 'birthday', 'frequency': 'quarterly', 'preferred_seating': 'main_dining', 'average_group_size': 14}]"
